"price","bedroom","sqft","bathroom","amenity_count","cityid","cityname","citypopulation"
1566,2,"1140","2",8,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1468,2,"875","1",7,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1660,2,"1089","2",8,9,"Spokane",229071
1695,3,"1300","2",6,9,"Spokane",229071
1862,3,"1190","2",3,9,"Spokane",229071
850,1,"800","1",6,9,"Spokane",229071
1800,3,"1286","2",8,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1400,1,"755","1",8,9,"Spokane",229071
1862,3,"1190","2",7,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1276,1,"719","1",7,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1850,3,"1400","2",6,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1250,1,"715","1",7,9,"Spokane",229071
1705,3,"1289","2",7,9,"Spokane",229071
1600,3,"1200","1",5,9,"Spokane",229071
2238,2,"924","1.5",8,9,"Spokane",229071
1737,2,"950","2",9,9,"Spokane",229071
1750,1,"682","1",9,9,"Spokane",229071
2591,2,"1618","2",9,9,"Spokane",229071
1895,3,"1456","2",7,9,"Spokane",229071
850,1,"800","1",6,9,"Spokane",229071
850,1,"800","1",6,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1662,3,"1190","2",3,9,"Spokane",229071
1150,0,"383","1",9,9,"Spokane",229071
1150,0,"383","1",9,9,"Spokane",229071
1150,0,"383","1",9,9,"Spokane",229071
2591,2,"1618","2",8,9,"Spokane",229071
1737,2,"950","2",8,9,"Spokane",229071
1375,0,"642","1",8,9,"Spokane",229071
1838,2,"1102","2",8,9,"Spokane",229071
1650,2,"1125","2.5",7,9,"Spokane",229071
1850,3,"2280","2",7,9,"Spokane",229071
4600,3,"1770","2",3,9,"Spokane",229071
2600,3,"1232","1",3,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1425,1,"774","1",7,9,"Spokane",229071
2550,5,"2312","3",5,9,"Spokane",229071
1700,2,"1141","2",8,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1615,1,"922","1",4,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1255,1,"727","1",7,9,"Spokane",229071
1862,3,"1190","2",3,9,"Spokane",229071
1395,1,"886","1",7,9,"Spokane",229071
1255,1,"727","1",7,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
3000,3,"2033","2",6,9,"Spokane",229071
1050,2,"900","1",6,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1300,3,"1832","1",7,9,"Spokane",229071
1300,3,"1832","1",7,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1575,0,"575","1",7,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1400,2,"889","1",7,9,"Spokane",229071
2500,2,"1842","2",6,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
985,1,"705","1",8,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1198,3,"1265","2",7,9,"Spokane",229071
1058,2,"1040","2",7,9,"Spokane",229071
1055,2,"1040","2",7,9,"Spokane",229071
1058,2,"1040","2",7,9,"Spokane",229071
1700,2,"1141","2",8,9,"Spokane",229071
1995,2,"1200","1.5",7,9,"Spokane",229071
1995,2,"1200","1.5",7,9,"Spokane",229071
3600,6,"2914","3",5,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1650,2,"930","1",5,9,"Spokane",229071
3200,3,"2800","2",7,9,"Spokane",229071
1255,1,"727","1",7,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1150,0,"600","1",7,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1150,0,"600","1",7,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1255,1,"727","1",7,9,"Spokane",229071
891,1,"582","1",8,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1862,3,"1190","2",3,9,"Spokane",229071
1150,0,"383","1",10,9,"Spokane",229071
1046,1,"680","1",6,9,"Spokane",229071
1046,1,"680","1",5,9,"Spokane",229071
1450,3,"1100","1",6,9,"Spokane",229071
1255,1,"727","1",7,9,"Spokane",229071
1995,3,"1778","2",8,9,"Spokane",229071
1986,2,"848","2",10,9,"Spokane",229071
1058,2,"1040","2",7,9,"Spokane",229071
1040,2,"1040","2",7,9,"Spokane",229071
1055,2,"1040","2",0,9,"Spokane",229071
1040,2,"1040","2",7,9,"Spokane",229071
1055,2,"1040","2",7,9,"Spokane",229071
1040,2,"1040","2",7,9,"Spokane",229071
1460,2,"984","2",7,9,"Spokane",229071
985,1,"705","1",8,9,"Spokane",229071
985,1,"705","1",8,9,"Spokane",229071
1265,1,"508","1",10,9,"Spokane",229071
1425,1,"774","1",7,9,"Spokane",229071
2395,2,"1141","2",7,9,"Spokane",229071
2250,3,"1995","2",5,9,"Spokane",229071
2200,4,"2416","2",8,9,"Spokane",229071
1635,3,"1168","2",7,9,"Spokane",229071
1255,1,"727","1",7,9,"Spokane",229071
2150,4,"1580","2",5,9,"Spokane",229071
1150,0,"600","1",7,9,"Spokane",229071
1986,2,"848","2",10,9,"Spokane",229071
1225,0,"612","1",6,9,"Spokane",229071
1500,3,"1202","2",6,9,"Spokane",229071
1500,3,"1202","2",6,9,"Spokane",229071
1635,3,"1168","2",7,9,"Spokane",229071
1265,1,"508","1",10,9,"Spokane",229071
2500,4,"1904","2",8,9,"Spokane",229071
1690,1,"583","1",10,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1150,0,"383","1",10,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1350,2,"874","1",8,9,"Spokane",229071
1350,2,"874","1",8,9,"Spokane",229071
1600,2,"988","2",8,9,"Spokane",229071
1350,2,"874","1",8,9,"Spokane",229071
1255,1,"727","1",7,9,"Spokane",229071
2295,3,"1437","2",6,9,"Spokane",229071
1450,2,"912","2",6,9,"Spokane",229071
1216,3,"1233","2",3,9,"Spokane",229071
1055,2,"1040","2",7,9,"Spokane",229071
2495,3,"1580","3",3,9,"Spokane",229071
2200,4,"1700","1",3,9,"Spokane",229071
2500,3,"1268","1",3,9,"Spokane",229071
1000,1,"700","1",5,9,"Spokane",229071
2200,2,"872","1",3,9,"Spokane",229071
1000,1,"700","1",5,9,"Spokane",229071
1000,1,"700","1",5,9,"Spokane",229071
2200,2,"1240","2",3,9,"Spokane",229071
2200,3,"1303","2",3,9,"Spokane",229071
2500,5,"1902","2",3,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1495,2,"966","1",9,9,"Spokane",229071
1550,2,"1077","2",9,9,"Spokane",229071
1255,1,"727","1",7,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
750,2,"1058","2",9,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1862,3,"1190","2",3,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1450,2,"1700","1",5,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1862,3,"1190","2",3,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1350,2,"700","1",4,9,"Spokane",229071
1900,2,"1191","2",6,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1575,1,"793","1",8,9,"Spokane",229071
1862,3,"1190","2",3,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
2645,4,"1850","2.5",7,9,"Spokane",229071
1660,2,"1104","2",8,9,"Spokane",229071
1800,3,"1286","2",8,9,"Spokane",229071
1650,3,"1190","2",3,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1400,1,"755","1",8,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1610,2,"995","2",7,9,"Spokane",229071
1275,1,"812","1",7,9,"Spokane",229071
1250,1,"715","1",7,9,"Spokane",229071
1400,2,"1200","1",5,9,"Spokane",229071
1600,2,"1000","1",5,9,"Spokane",229071
850,1,"800","1",6,9,"Spokane",229071
850,1,"800","1",6,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1862,3,"1190","2",3,9,"Spokane",229071
1468,2,"875","1",3,9,"Spokane",229071
1677,3,"1250","2",8,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1566,2,"1140","2",8,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1466,2,"1025","2",8,9,"Spokane",229071
1276,1,"719","1",3,9,"Spokane",229071
1050,1,"750","1",5,6,"Chicago",2696555
1250,1,"750","1",5,6,"Chicago",2696555
1200,1,"1000","1",2,6,"Chicago",2696555
1450,1,"1000","1",6,6,"Chicago",2696555
1190,3,"1181","2",5,6,"Chicago",2696555
1040,2,"792","1",5,6,"Chicago",2696555
840,2,"650","1",5,6,"Chicago",2696555
1250,0,"450","1",2,6,"Chicago",2696555
1250,0,"400","1",2,6,"Chicago",2696555
1250,0,"357","1",4,6,"Chicago",2696555
1250,0,"450","1",2,6,"Chicago",2696555
975,0,"216","1",4,6,"Chicago",2696555
2250,1,"700","1",5,6,"Chicago",2696555
2050,1,"700","1",5,6,"Chicago",2696555
1750,1,"750","1",5,6,"Chicago",2696555
1950,1,"700","1",5,6,"Chicago",2696555
1950,1,"700","1",5,6,"Chicago",2696555
1400,1,"1600","2.5",5,6,"Chicago",2696555
1195,0,"950","1",5,6,"Chicago",2696555
1925,1,"700","1",5,6,"Chicago",2696555
1895,1,"700","1",5,6,"Chicago",2696555
1875,1,"700","1",5,6,"Chicago",2696555
1550,1,"1350","1",6,6,"Chicago",2696555
1895,1,"700","1",5,6,"Chicago",2696555
1875,1,"700","1",5,6,"Chicago",2696555
1850,1,"700","1",5,6,"Chicago",2696555
1825,1,"700","1",5,6,"Chicago",2696555
1395,1,"1300","1",5,6,"Chicago",2696555
1795,1,"700","1",5,6,"Chicago",2696555
1795,1,"700","1",5,6,"Chicago",2696555
1795,1,"700","1",5,6,"Chicago",2696555
1750,1,"700","1",5,6,"Chicago",2696555
1650,1,"700","1",5,6,"Chicago",2696555
1595,1,"700","1",5,6,"Chicago",2696555
1595,1,"700","1",5,6,"Chicago",2696555
1550,1,"700","1",5,6,"Chicago",2696555
1550,1,"700","1",5,6,"Chicago",2696555
3274,2,"1158","2",5,6,"Chicago",2696555
1550,2,"850","1",3,6,"Chicago",2696555
1495,1,"700","1",5,6,"Chicago",2696555
1495,1,"700","1",5,6,"Chicago",2696555
1350,2,"850","1",3,6,"Chicago",2696555
1425,1,"700","1",5,6,"Chicago",2696555
900,1,"800","1",3,6,"Chicago",2696555
1425,1,"700","1",5,6,"Chicago",2696555
1395,1,"700","1",5,6,"Chicago",2696555
1375,1,"700","1",5,6,"Chicago",2696555
2500,3,"1500","2",6,6,"Chicago",2696555
2395,3,"1800","1",7,6,"Chicago",2696555
2250,2,"1800","1",7,6,"Chicago",2696555
975,1,"500","1",4,6,"Chicago",2696555
2425,2,"842","1",7,6,"Chicago",2696555
1365,1,"635","1",5,6,"Chicago",2696555
2960,2,"1096","2",11,6,"Chicago",2696555
1950,1,"740","1",10,6,"Chicago",2696555
1500,2,"1300","1",6,6,"Chicago",2696555
2220,1,"752","1",10,6,"Chicago",2696555
1850,3,"950","1.5",3,6,"Chicago",2696555
1695,2,"848","1",5,6,"Chicago",2696555
1710,2,"995","2",6,6,"Chicago",2696555
2100,1,"250","1",7,6,"Chicago",2696555
1300,0,"600","1",3,6,"Chicago",2696555
1195,0,"500","1",5,6,"Chicago",2696555
1800,1,"850","1",3,6,"Chicago",2696555
1505,0,"450","1",4,6,"Chicago",2696555
1475,0,"450","1",4,6,"Chicago",2696555
1200,2,"900","1",3,6,"Chicago",2696555
1330,0,"450","1",3,6,"Chicago",2696555
1695,2,"864","1",5,6,"Chicago",2696555
1285,0,"450","1",4,6,"Chicago",2696555
2935,2,"1200","2",8,6,"Chicago",2696555
1650,3,"1000","2",5,6,"Chicago",2696555
1230,0,"450","1",4,6,"Chicago",2696555
1400,3,"900","1.5",4,6,"Chicago",2696555
1295,2,"700","1",5,6,"Chicago",2696555
1505,0,"450","1",4,6,"Chicago",2696555
1750,2,"850","1",3,6,"Chicago",2696555
1400,2,"763","1",5,6,"Chicago",2696555
1520,2,"878","1",6,6,"Chicago",2696555
2025,2,"1700","2.5",5,6,"Chicago",2696555
2930,2,"1021","2",8,6,"Chicago",2696555
1405,0,"450","1",4,6,"Chicago",2696555
1355,0,"450","1",4,6,"Chicago",2696555
1425,0,"450","1",4,6,"Chicago",2696555
2250,2,"800","1",7,6,"Chicago",2696555
1150,3,"1172","1",6,6,"Chicago",2696555
1250,1,"900","1",6,6,"Chicago",2696555
1200,0,"450","1",4,6,"Chicago",2696555
3356,2,"1320","2",5,6,"Chicago",2696555
2600,2,"1400","2",9,6,"Chicago",2696555
2600,2,"1400","2",9,6,"Chicago",2696555
3990,3,"3000","3",7,6,"Chicago",2696555
1900,3,"1350","1",6,6,"Chicago",2696555
1390,1,"648","1",5,6,"Chicago",2696555
1830,3,"1176","2",6,6,"Chicago",2696555
2700,3,"1600","3",7,6,"Chicago",2696555
2550,3,"1600","2",7,6,"Chicago",2696555
1250,2,"850","1",3,6,"Chicago",2696555
2800,2,"1400","2",6,6,"Chicago",2696555
325,1,"315","1",9,6,"Chicago",2696555
2995,2,"850","2",10,6,"Chicago",2696555
2095,3,"1128","2",5,6,"Chicago",2696555
2427,1,"963","1.5",7,6,"Chicago",2696555
2310,1,"800","1",5,6,"Chicago",2696555
1800,2,"820","1",6,6,"Chicago",2696555
1399,2,"1150","1",4,6,"Chicago",2696555
1710,2,"995","2",6,6,"Chicago",2696555
960,0,"440","1",5,6,"Chicago",2696555
1250,2,"915","1",5,6,"Chicago",2696555
970,1,"523","1",5,6,"Chicago",2696555
1195,3,"950","1",5,6,"Chicago",2696555
2050,3,"1200","1.5",9,6,"Chicago",2696555
1750,3,"1300","1",6,6,"Chicago",2696555
1000,1,"510","1",5,6,"Chicago",2696555
980,2,"650","1",5,6,"Chicago",2696555
940,1,"650","1",5,6,"Chicago",2696555
1400,2,"1000","1",3,6,"Chicago",2696555
3450,2,"1450","2",8,6,"Chicago",2696555
2400,1,"600","1",9,6,"Chicago",2696555
1400,2,"1339","1",3,6,"Chicago",2696555
2250,1,"820","1",6,6,"Chicago",2696555
1100,2,"850","1",6,6,"Chicago",2696555
2595,4,"2000","2",6,6,"Chicago",2696555
725,1,"700","1",4,6,"Chicago",2696555
1950,2,"950","1",5,6,"Chicago",2696555
1557,1,"650","1",3,6,"Chicago",2696555
2191,1,"800","1",5,6,"Chicago",2696555
2300,3,"900","1",7,6,"Chicago",2696555
1620,2,"850","1",6,6,"Chicago",2696555
2550,3,"1600","2",7,6,"Chicago",2696555
2700,3,"1600","3",7,6,"Chicago",2696555
1925,1,"700","1",5,6,"Chicago",2696555
3395,3,"947","2",4,6,"Chicago",2696555
1995,2,"1000","1",3,6,"Chicago",2696555
1795,1,"700","1",5,6,"Chicago",2696555
1095,0,"400","1",5,6,"Chicago",2696555
2250,1,"700","1",5,6,"Chicago",2696555
2700,3,"1400","3",3,6,"Chicago",2696555
1025,2,"725","1",7,6,"Chicago",2696555
4115,2,"1078","2",5,6,"Chicago",2696555
2333,1,"560","1",5,6,"Chicago",2696555
1450,2,"850","1",6,6,"Chicago",2696555
650,0,"400","1",4,6,"Chicago",2696555
2218,1,"738","1",9,6,"Chicago",2696555
1350,2,"900","1",5,6,"Chicago",2696555
3200,2,"1000","1.5",8,6,"Chicago",2696555
1749,1,"600","1",7,6,"Chicago",2696555
2327,2,"903","1",7,6,"Chicago",2696555
3200,2,"1200","2",7,6,"Chicago",2696555
2800,5,"2600","3.5",5,6,"Chicago",2696555
1295,2,"1000","1",5,6,"Chicago",2696555
1175,2,"800","1",7,6,"Chicago",2696555
1300,1,"650","1",6,6,"Chicago",2696555
975,1,"450","1",3,6,"Chicago",2696555
1700,3,"1100","1",4,6,"Chicago",2696555
3650,2,"2000","2",6,6,"Chicago",2696555
1700,1,"950","1",5,6,"Chicago",2696555
1830,3,"1176","2",6,6,"Chicago",2696555
1325,1,"650","1",7,6,"Chicago",2696555
1550,3,"1200","1.5",3,6,"Chicago",2696555
1730,2,"995","2",6,6,"Chicago",2696555
2650,2,"2000","2",7,6,"Chicago",2696555
2700,3,"1600","3",7,6,"Chicago",2696555
2550,3,"1600","2",7,6,"Chicago",2696555
1795,2,"924","2",5,6,"Chicago",2696555
3357,2,"1320","2",5,6,"Chicago",2696555
1250,3,"800","1",5,6,"Chicago",2696555
1750,2,"1100","1",6,6,"Chicago",2696555
1325,1,"600","1",3,6,"Chicago",2696555
1100,0,"600","1",5,6,"Chicago",2696555
1095,2,"900","1",5,6,"Chicago",2696555
1650,3,"1300","1",6,6,"Chicago",2696555
1550,3,"1400","1",5,6,"Chicago",2696555
2795,2,"1200","1.5",9,6,"Chicago",2696555
1975,3,"2400","1",4,6,"Chicago",2696555
925,0,"500","1",5,6,"Chicago",2696555
2000,2,"1100","2",5,6,"Chicago",2696555
2300,1,"800","1",10,6,"Chicago",2696555
1745,2,"1300","1",8,6,"Chicago",2696555
3180,3,"1900","2",4,6,"Chicago",2696555
950,0,"516","1",5,6,"Chicago",2696555
995,0,"750","1",4,6,"Chicago",2696555
2995,3,"1150","2",6,6,"Chicago",2696555
2560,3,"1500","2",7,6,"Chicago",2696555
1745,2,"924","2",5,6,"Chicago",2696555
1500,2,"900","1",6,6,"Chicago",2696555
925,0,"350","1",6,6,"Chicago",2696555
1075,1,"750","1",5,6,"Chicago",2696555
1780,3,"1176","2",6,6,"Chicago",2696555
1780,3,"1176","2",6,6,"Chicago",2696555
2845,3,"1600","2",7,6,"Chicago",2696555
1700,2,"1200","1",4,6,"Chicago",2696555
1665,2,"848","1",5,6,"Chicago",2696555
3275,2,"1158","2",5,6,"Chicago",2696555
1420,1,"648","1",5,6,"Chicago",2696555
900,0,"500","1",5,6,"Chicago",2696555
1795,2,"1500","1",4,6,"Chicago",2696555
1665,2,"864","1",5,6,"Chicago",2696555
1175,1,"550","1",4,6,"Chicago",2696555
1395,1,"750","1",5,6,"Chicago",2696555
1400,1,"725","1",7,6,"Chicago",2696555
3295,2,"1041","2",7,6,"Chicago",2696555
1450,3,"1200","2",3,6,"Chicago",2696555
975,1,"1000","1",3,6,"Chicago",2696555
1150,2,"900","1",3,6,"Chicago",2696555
1575,2,"1000","1",3,6,"Chicago",2696555
1575,2,"1100","1.5",3,6,"Chicago",2696555
2450,2,"1600","2.5",4,6,"Chicago",2696555
1190,1,"650","1",3,6,"Chicago",2696555
880,1,"600","1",3,6,"Chicago",2696555
1250,2,"1100","1",3,6,"Chicago",2696555
970,1,"900","1",3,6,"Chicago",2696555
950,1,"800","1",7,6,"Chicago",2696555
1695,2,"1000","1",4,6,"Chicago",2696555
1680,2,"995","2",6,6,"Chicago",2696555
1350,1,"650","1",7,6,"Chicago",2696555
925,2,"850","1",7,6,"Chicago",2696555
1200,1,"600","1",4,6,"Chicago",2696555
1700,2,"1050","2",4,6,"Chicago",2696555
1395,2,"900","1",5,6,"Chicago",2696555
1250,2,"850","1",6,6,"Chicago",2696555
1800,3,"1250","1",8,6,"Chicago",2696555
2095,3,"1128","2",5,6,"Chicago",2696555
995,2,"700","1",5,6,"Chicago",2696555
1400,1,"971","1",4,6,"Chicago",2696555
2194,1,"800","1",5,6,"Chicago",2696555
1850,2,"1200","2",8,6,"Chicago",2696555
900,0,"408","1",8,6,"Chicago",2696555
1395,1,"600","1",5,6,"Chicago",2696555
925,0,"400","1",4,6,"Chicago",2696555
2427,1,"963","1.5",3,6,"Chicago",2696555
1705,2,"1042","2",6,6,"Chicago",2696555
2295,3,"1100","2",5,6,"Chicago",2696555
1600,1,"800","1",4,6,"Chicago",2696555
3295,3,"1200","2",7,6,"Chicago",2696555
1495,1,"700","1",8,6,"Chicago",2696555
1995,2,"800","1",8,6,"Chicago",2696555
2700,3,"1600","3",6,6,"Chicago",2696555
845,0,"340","1",5,6,"Chicago",2696555
1375,2,"600","1",7,6,"Chicago",2696555
950,1,"672","1",6,6,"Chicago",2696555
1470,2,"1243","1",5,6,"Chicago",2696555
1850,2,"1200","1",6,6,"Chicago",2696555
1005,2,"757","1",5,6,"Chicago",2696555
920,2,"700","1",5,6,"Chicago",2696555
1250,1,"625","1",3,6,"Chicago",2696555
920,0,"498","1",5,6,"Chicago",2696555
1150,2,"950","1",5,6,"Chicago",2696555
990,1,"700","1",5,6,"Chicago",2696555
950,2,"1100","2",4,6,"Chicago",2696555
750,1,"120","1",6,6,"Chicago",2696555
1925,3,"1950","2",5,6,"Chicago",2696555
3350,3,"1500","2",6,6,"Chicago",2696555
1995,2,"900","1",5,6,"Chicago",2696555
2695,3,"1100","2",5,6,"Chicago",2696555
1950,2,"900","1",5,6,"Chicago",2696555
1895,1,"700","1",5,6,"Chicago",2696555
1595,1,"700","1",5,6,"Chicago",2696555
1950,2,"900","1",5,6,"Chicago",2696555
2195,2,"900","1",5,6,"Chicago",2696555
2095,2,"900","1",5,6,"Chicago",2696555
1950,1,"700","1",5,6,"Chicago",2696555
1395,0,"400","1",5,6,"Chicago",2696555
1250,0,"400","1",5,6,"Chicago",2696555
1095,0,"400","1",5,6,"Chicago",2696555
1350,0,"400","1",5,6,"Chicago",2696555
3356,2,"1320","2",5,6,"Chicago",2696555
1600,2,"650","1",4,6,"Chicago",2696555
1500,1,"650","1",6,6,"Chicago",2696555
1395,1,"600","1",5,6,"Chicago",2696555
2100,2,"1100","4",5,6,"Chicago",2696555
2100,3,"1200","2",4,6,"Chicago",2696555
1700,3,"1200","2",4,6,"Chicago",2696555
1500,2,"1150","1",5,6,"Chicago",2696555
1500,2,"1150","1",5,6,"Chicago",2696555
1400,1,"619","1",6,6,"Chicago",2696555
1450,3,"1300","2",5,6,"Chicago",2696555
1400,2,"112","1.5",6,6,"Chicago",2696555
4750,3,"2600","3",8,6,"Chicago",2696555
1505,2,"995","1",6,6,"Chicago",2696555
1395,1,"635","1",5,6,"Chicago",2696555
1350,0,"450","1",5,6,"Chicago",2696555
1425,1,"700","1",5,6,"Chicago",2696555
3276,2,"1158","2",5,6,"Chicago",2696555
1745,2,"924","2",5,6,"Chicago",2696555
1600,1,"800","1",8,6,"Chicago",2696555
2900,3,"1800","2",6,6,"Chicago",2696555
2350,2,"800","1",5,6,"Chicago",2696555
1665,2,"848","1",5,6,"Chicago",2696555
2200,3,"1300","1",5,6,"Chicago",2696555
2500,3,"1600","2",7,6,"Chicago",2696555
1500,2,"800","1",6,6,"Chicago",2696555
2495,3,"1300","2",4,6,"Chicago",2696555
2700,3,"1500","2",6,6,"Chicago",2696555
3250,1,"1700","1",7,6,"Chicago",2696555
1500,1,"650","1",5,6,"Chicago",2696555
1275,1,"700","1",7,6,"Chicago",2696555
1200,2,"900","1",5,6,"Chicago",2696555
2100,1,"250","1",7,6,"Chicago",2696555
1780,3,"1176","2",6,6,"Chicago",2696555
1150,2,"700","1",5,6,"Chicago",2696555
1780,3,"1176","2",6,6,"Chicago",2696555
1475,2,"878","1",6,6,"Chicago",2696555
399,1,"450","1",9,6,"Chicago",2696555
1400,1,"600","1",7,6,"Chicago",2696555
1665,2,"864","1",5,6,"Chicago",2696555
1500,2,"1200","2",4,6,"Chicago",2696555
2000,2,"1197","1.5",7,6,"Chicago",2696555
1290,2,"1200","1",3,6,"Chicago",2696555
2193,1,"830","1",5,6,"Chicago",2696555
2000,0,"540","1",5,6,"Chicago",2696555
1420,1,"648","1",5,6,"Chicago",2696555
1680,2,"995","2",6,6,"Chicago",2696555
2900,2,"1500","2",5,6,"Chicago",2696555
